,Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country,Transaction_Day,Transaction_Month,Transaction_Hour,Full_Transaction_Time,Time Gap (hours),Day of Week
519,TX0000000520,USA,4330633.276935788,Offshore Transfer,2013-01-22 15:00:00,Person_6203,Real Estate,UK,False,Legal,1,4,Bank_271,Panama,22,1,15,2013-01-23 06:00:00,0.0,1
4917,TX0000004918,China,1738257.477178042,Cryptocurrency,2013-07-24 21:00:00,Person_6204,Oil & Gas,UAE,True,Legal,10,4,Bank_166,Switzerland,24,7,21,2013-07-25 18:00:00,0.0,2
5146,TX0000005147,India,2993701.9086842937,Property Purchase,2013-08-03 10:00:00,Person_6204,Arms Trade,China,False,Legal,10,6,Bank_259,Bahamas,3,8,10,2013-08-03 20:00:00,218.0,5
7187,TX0000007188,Russia,1262243.8430335617,Cryptocurrency,2013-10-27 11:00:00,Person_6204,Oil & Gas,South Africa,False,Illegal,9,7,Bank_208,Singapore,27,10,11,2013-10-27 22:00:00,2042.0,6
5052,TX0000005053,India,393037.0875530898,Stocks Transfer,2013-07-30 12:00:00,Person_6205,Oil & Gas,Russia,True,Illegal,3,1,Bank_28,Cayman Islands,30,7,12,2013-07-31 00:00:00,0.0,1
4302,TX0000004303,UAE,1590321.7135865395,Property Purchase,2013-06-29 06:00:00,Person_6206,Casinos,UAE,False,Illegal,3,4,Bank_472,Singapore,29,6,6,2013-06-29 12:00:00,0.0,5
5698,TX0000005699,UK,1738288.900935458,Cash Withdrawal,2013-08-26 10:00:00,Person_6206,Oil & Gas,Russia,False,Illegal,6,8,Bank_241,Singapore,26,8,10,2013-08-26 20:00:00,1400.0,0
9930,TX0000009931,USA,4047311.7545154826,Stocks Transfer,2014-02-18 18:00:00,Person_6209,Finance,India,False,Illegal,8,1,Bank_166,Panama,18,2,18,2014-02-19 12:00:00,0.0,1
6281,TX0000006282,Brazil,3138042.389806794,Cash Withdrawal,2013-09-19 17:00:00,Person_6210,Arms Trade,UK,True,Illegal,7,0,Bank_160,Panama,19,9,17,2013-09-20 10:00:00,0.0,3
6220,TX0000006221,India,4182734.4448716687,Property Purchase,2013-09-17 04:00:00,Person_6211,Arms Trade,UK,False,Illegal,3,3,Bank_486,Switzerland,17,9,4,2013-09-17 08:00:00,0.0,1
9705,TX0000009706,UAE,700456.5482119346,Offshore Transfer,2014-02-09 09:00:00,Person_6214,Arms Trade,India,False,Illegal,10,9,Bank_485,Bahamas,9,2,9,2014-02-09 18:00:00,0.0,6
7630,TX0000007631,UAE,4300000.077141406,Stocks Transfer,2013-11-14 22:00:00,Person_6216,Oil & Gas,South Africa,False,Illegal,8,8,Bank_155,Switzerland,14,11,22,2013-11-15 20:00:00,0.0,3
9378,TX0000009379,China,3400804.441466189,Stocks Transfer,2014-01-26 18:00:00,Person_6216,Oil & Gas,Brazil,False,Illegal,10,6,Bank_431,Switzerland,26,1,18,2014-01-27 12:00:00,1744.0,6
9272,TX0000009273,Switzerland,1335437.372128162,Cash Withdrawal,2014-01-22 08:00:00,Person_6218,Casinos,USA,False,Illegal,10,0,Bank_277,Bahamas,22,1,8,2014-01-22 16:00:00,0.0,2
1657,TX0000001658,Russia,2645791.306568516,Cash Withdrawal,2013-03-11 01:00:00,Person_622,Casinos,Singapore,False,Illegal,6,0,Bank_207,Bahamas,11,3,1,2013-03-11 02:00:00,0.0,0
9160,TX0000009161,Russia,4929704.574794767,Property Purchase,2014-01-17 16:00:00,Person_622,Casinos,Brazil,False,Legal,1,6,Bank_120,Cayman Islands,17,1,16,2014-01-18 08:00:00,7518.0,4
9843,TX0000009844,Singapore,664794.1856389989,Property Purchase,2014-02-15 03:00:00,Person_6222,Oil & Gas,UAE,False,Illegal,1,2,Bank_468,Panama,15,2,3,2014-02-15 06:00:00,0.0,5
9420,TX0000009421,China,391898.57658466353,Property Purchase,2014-01-28 12:00:00,Person_6223,Oil & Gas,India,True,Illegal,5,0,Bank_271,Cayman Islands,28,1,12,2014-01-29 00:00:00,0.0,1
1683,TX0000001684,UK,1772674.9729125926,Cryptocurrency,2013-03-12 03:00:00,Person_6224,Casinos,UK,False,Legal,10,7,Bank_54,Switzerland,12,3,3,2013-03-12 06:00:00,0.0,1
9147,TX0000009148,Russia,3718243.282899426,Offshore Transfer,2014-01-17 03:00:00,Person_6224,Finance,Switzerland,True,Illegal,1,5,Bank_165,Bahamas,17,1,3,2014-01-17 06:00:00,7464.0,4
5729,TX0000005730,UK,4177073.9854324586,Offshore Transfer,2013-08-27 17:00:00,Person_6226,Casinos,Brazil,False,Illegal,7,0,Bank_456,Switzerland,27,8,17,2013-08-28 10:00:00,0.0,1
7624,TX0000007625,UAE,4181833.660079587,Cryptocurrency,2013-11-14 16:00:00,Person_623,Construction,India,False,Legal,6,2,Bank_375,Cayman Islands,14,11,16,2013-11-15 08:00:00,0.0,3
420,TX0000000421,Russia,4242246.921152344,Cash Withdrawal,2013-01-18 12:00:00,Person_6230,Real Estate,Russia,False,Illegal,10,8,Bank_483,Switzerland,18,1,12,2013-01-19 00:00:00,0.0,4
9399,TX0000009400,Switzerland,2661580.5317430347,Cryptocurrency,2014-01-27 15:00:00,Person_6230,Real Estate,Brazil,True,Legal,3,9,Bank_144,Bahamas,27,1,15,2014-01-28 06:00:00,8982.0,0
7723,TX0000007724,Brazil,448880.0829368348,Cryptocurrency,2013-11-18 19:00:00,Person_6231,Construction,India,False,Legal,2,0,Bank_10,Singapore,18,11,19,2013-11-19 14:00:00,0.0,0
6048,TX0000006049,UK,1555093.7648943546,Cryptocurrency,2013-09-10 00:00:00,Person_6232,Construction,Switzerland,True,Legal,8,1,Bank_106,Panama,10,9,0,2013-09-10 00:00:00,0.0,1
8055,TX0000008056,USA,4749229.76469056,Offshore Transfer,2013-12-02 15:00:00,Person_6232,Arms Trade,India,False,Illegal,9,5,Bank_189,Cayman Islands,2,12,15,2013-12-03 06:00:00,2022.0,0
7093,TX0000007094,Russia,1750687.09248973,Cash Withdrawal,2013-10-23 13:00:00,Person_6233,Oil & Gas,Singapore,False,Illegal,6,8,Bank_373,Switzerland,23,10,13,2013-10-24 02:00:00,0.0,2
5078,TX0000005079,Russia,3557390.6674446845,Cryptocurrency,2013-07-31 14:00:00,Person_6238,Construction,Singapore,False,Legal,2,9,Bank_452,Switzerland,31,7,14,2013-08-01 04:00:00,0.0,2
7914,TX0000007915,UK,1628025.06881346,Stocks Transfer,2013-11-26 18:00:00,Person_6238,Finance,India,True,Legal,9,6,Bank_495,Singapore,26,11,18,2013-11-27 12:00:00,2840.0,1
5761,TX0000005762,Brazil,3819032.3335873056,Cash Withdrawal,2013-08-29 01:00:00,Person_6239,Arms Trade,China,True,Illegal,9,7,Bank_369,Panama,29,8,1,2013-08-29 02:00:00,0.0,3
1743,TX0000001744,South Africa,3197197.490996037,Offshore Transfer,2013-03-14 15:00:00,Person_624,Oil & Gas,Switzerland,False,Illegal,4,0,Bank_272,Singapore,14,3,15,2013-03-15 06:00:00,0.0,3
1776,TX0000001777,South Africa,2586973.146360104,Offshore Transfer,2013-03-16 00:00:00,Person_6241,Arms Trade,Brazil,False,Illegal,2,3,Bank_428,Luxembourg,16,3,0,2013-03-16 00:00:00,0.0,5
3178,TX0000003179,China,4837506.287406344,Cryptocurrency,2013-05-13 10:00:00,Person_6242,Luxury Goods,UAE,False,Illegal,10,5,Bank_80,Singapore,13,5,10,2013-05-13 20:00:00,0.0,0
1289,TX0000001290,Brazil,1798467.191209654,Property Purchase,2013-02-23 17:00:00,Person_6244,Real Estate,Singapore,False,Illegal,5,8,Bank_182,Singapore,23,2,17,2013-02-24 10:00:00,0.0,5
3165,TX0000003166,China,4712123.047675784,Cash Withdrawal,2013-05-12 21:00:00,Person_6244,Arms Trade,Singapore,False,Illegal,10,2,Bank_42,Luxembourg,12,5,21,2013-05-13 18:00:00,1880.0,6
4922,TX0000004923,Russia,3996578.555065549,Offshore Transfer,2013-07-25 02:00:00,Person_6244,Real Estate,Switzerland,False,Illegal,10,0,Bank_25,Panama,25,7,2,2013-07-25 04:00:00,1738.0,3
40,TX0000000041,South Africa,2854182.861679877,Cash Withdrawal,2013-01-02 16:00:00,Person_6246,Construction,China,False,Illegal,5,7,Bank_296,Switzerland,2,1,16,2013-01-03 08:00:00,0.0,2
5439,TX0000005440,China,3108976.918980489,Cash Withdrawal,2013-08-15 15:00:00,Person_6247,Arms Trade,India,False,Illegal,7,9,Bank_356,Switzerland,15,8,15,2013-08-16 06:00:00,0.0,3
3669,TX0000003670,China,4813004.015455877,Offshore Transfer,2013-06-02 21:00:00,Person_6249,Real Estate,Russia,False,Legal,5,0,Bank_153,Cayman Islands,2,6,21,2013-06-03 18:00:00,0.0,6
3960,TX0000003961,UK,4416192.916211296,Cash Withdrawal,2013-06-15 00:00:00,Person_6249,Oil & Gas,Russia,False,Legal,4,4,Bank_190,Panama,15,6,0,2013-06-15 00:00:00,270.0,5
6724,TX0000006725,India,4236982.591779093,Cash Withdrawal,2013-10-08 04:00:00,Person_6249,Casinos,Singapore,False,Legal,10,9,Bank_449,Singapore,8,10,4,2013-10-08 08:00:00,2768.0,1
4329,TX0000004330,Brazil,3741251.492628905,Cryptocurrency,2013-06-30 09:00:00,Person_625,Real Estate,USA,False,Legal,10,7,Bank_8,Panama,30,6,9,2013-06-30 18:00:00,0.0,6
3435,TX0000003436,Singapore,282273.27902809693,Cryptocurrency,2013-05-24 03:00:00,Person_6251,Oil & Gas,Brazil,False,Legal,7,3,Bank_404,Switzerland,24,5,3,2013-05-24 06:00:00,0.0,4
4372,TX0000004373,China,1434481.1673190712,Offshore Transfer,2013-07-02 04:00:00,Person_6253,Arms Trade,UK,False,Illegal,7,6,Bank_243,Singapore,2,7,4,2013-07-02 08:00:00,0.0,1
7756,TX0000007757,Russia,336350.0065435301,Offshore Transfer,2013-11-20 04:00:00,Person_6253,Casinos,Singapore,False,Illegal,8,2,Bank_494,Panama,20,11,4,2013-11-20 08:00:00,3384.0,2
8073,TX0000008074,Brazil,115149.0079763732,Stocks Transfer,2013-12-03 09:00:00,Person_6253,Arms Trade,Brazil,False,Illegal,10,9,Bank_28,Switzerland,3,12,9,2013-12-03 18:00:00,322.0,1
7260,TX0000007261,UK,727935.9281566555,Property Purchase,2013-10-30 12:00:00,Person_6255,Oil & Gas,Russia,True,Illegal,4,9,Bank_56,Singapore,30,10,12,2013-10-31 00:00:00,0.0,2
5368,TX0000005369,Brazil,3146219.2133695697,Offshore Transfer,2013-08-12 16:00:00,Person_6256,Real Estate,UK,False,Illegal,9,5,Bank_410,Cayman Islands,12,8,16,2013-08-13 08:00:00,0.0,0
6525,TX0000006526,Brazil,4610308.577486847,Offshore Transfer,2013-09-29 21:00:00,Person_6256,Arms Trade,India,True,Illegal,7,0,Bank_466,Bahamas,29,9,21,2013-09-30 18:00:00,1162.0,6
4247,TX0000004248,China,3019058.769865069,Cash Withdrawal,2013-06-26 23:00:00,Person_626,Construction,South Africa,False,Illegal,1,3,Bank_140,Singapore,26,6,23,2013-06-27 22:00:00,0.0,2
5459,TX0000005460,UAE,3966871.250355559,Stocks Transfer,2013-08-16 11:00:00,Person_626,Luxury Goods,Switzerland,False,Illegal,10,5,Bank_352,Switzerland,16,8,11,2013-08-16 22:00:00,1200.0,4
8233,TX0000008234,UAE,274880.19211337215,Stocks Transfer,2013-12-10 01:00:00,Person_6265,Real Estate,Russia,False,Illegal,1,8,Bank_248,Bahamas,10,12,1,2013-12-10 02:00:00,0.0,1
4760,TX0000004761,China,3114886.495115391,Stocks Transfer,2013-07-18 08:00:00,Person_6266,Real Estate,Brazil,False,Illegal,5,0,Bank_330,Singapore,18,7,8,2013-07-18 16:00:00,0.0,3
3200,TX0000003201,UK,4359108.822874707,Property Purchase,2013-05-14 08:00:00,Person_6267,Luxury Goods,UK,False,Illegal,5,3,Bank_159,Switzerland,14,5,8,2013-05-14 16:00:00,0.0,1
651,TX0000000652,China,361249.0590007047,Offshore Transfer,2013-01-28 03:00:00,Person_6268,Finance,Russia,False,Illegal,9,0,Bank_403,Panama,28,1,3,2013-01-28 06:00:00,0.0,0
2355,TX0000002356,UAE,3062638.5191827025,Offshore Transfer,2013-04-09 03:00:00,Person_6268,Construction,South Africa,False,Legal,8,3,Bank_414,Cayman Islands,9,4,3,2013-04-09 06:00:00,1704.0,1
3393,TX0000003394,Singapore,1158912.9053981886,Offshore Transfer,2013-05-22 09:00:00,Person_6268,Casinos,UK,True,Illegal,2,9,Bank_22,Bahamas,22,5,9,2013-05-22 18:00:00,1044.0,2
8552,TX0000008553,China,3150631.9855301715,Cryptocurrency,2013-12-23 08:00:00,Person_6269,Casinos,Russia,False,Illegal,5,5,Bank_441,Bahamas,23,12,8,2013-12-23 16:00:00,0.0,0
6578,TX0000006579,UAE,4951521.905884658,Cash Withdrawal,2013-10-02 02:00:00,Person_627,Arms Trade,Russia,True,Illegal,3,2,Bank_168,Switzerland,2,10,2,2013-10-02 04:00:00,0.0,2
3019,TX0000003020,Russia,2159334.855925295,Offshore Transfer,2013-05-06 19:00:00,Person_6270,Real Estate,South Africa,False,Legal,2,6,Bank_321,Bahamas,6,5,19,2013-05-07 14:00:00,0.0,0
8974,TX0000008975,China,2972209.5623709466,Offshore Transfer,2014-01-09 22:00:00,Person_6271,Casinos,Brazil,True,Illegal,8,9,Bank_168,Panama,9,1,22,2014-01-10 20:00:00,0.0,3
6037,TX0000006038,India,2606061.1095792856,Cryptocurrency,2013-09-09 13:00:00,Person_6272,Finance,UK,False,Legal,7,6,Bank_23,Bahamas,9,9,13,2013-09-10 02:00:00,0.0,0
1896,TX0000001897,South Africa,4457196.788937279,Cash Withdrawal,2013-03-21 00:00:00,Person_6273,Arms Trade,UK,False,Illegal,5,7,Bank_386,Singapore,21,3,0,2013-03-21 00:00:00,0.0,3
3550,TX0000003551,Switzerland,1648795.806692476,Stocks Transfer,2013-05-28 22:00:00,Person_6274,Arms Trade,UK,False,Illegal,5,4,Bank_43,Luxembourg,28,5,22,2013-05-29 20:00:00,0.0,1
5346,TX0000005347,USA,3310416.255704074,Cryptocurrency,2013-08-11 18:00:00,Person_6274,Luxury Goods,India,True,Legal,9,2,Bank_475,Cayman Islands,11,8,18,2013-08-12 12:00:00,1792.0,6
8453,TX0000008454,Switzerland,1199763.0351586833,Cash Withdrawal,2013-12-19 05:00:00,Person_6274,Casinos,Switzerland,False,Illegal,4,3,Bank_271,Bahamas,19,12,5,2013-12-19 10:00:00,3094.0,3
8910,TX0000008911,South Africa,2369655.679014234,Stocks Transfer,2014-01-07 06:00:00,Person_6275,Casinos,Singapore,False,Legal,6,5,Bank_167,Luxembourg,7,1,6,2014-01-07 12:00:00,0.0,1
9320,TX0000009321,UAE,3892371.104665524,Cryptocurrency,2014-01-24 08:00:00,Person_6275,Finance,Singapore,False,Legal,4,6,Bank_27,Bahamas,24,1,8,2014-01-24 16:00:00,412.0,4
4236,TX0000004237,Russia,2918985.995160592,Stocks Transfer,2013-06-26 12:00:00,Person_6278,Casinos,Switzerland,False,Illegal,9,7,Bank_141,Switzerland,26,6,12,2013-06-27 00:00:00,0.0,2
903,TX0000000904,UAE,2183185.2532004584,Offshore Transfer,2013-02-07 15:00:00,Person_6279,Casinos,India,False,Illegal,7,7,Bank_36,Singapore,7,2,15,2013-02-08 06:00:00,0.0,3
2597,TX0000002598,Singapore,4414046.52490083,Property Purchase,2013-04-19 05:00:00,Person_6279,Real Estate,South Africa,False,Illegal,1,9,Bank_499,Switzerland,19,4,5,2013-04-19 10:00:00,1684.0,4
941,TX0000000942,UAE,2482638.503995744,Stocks Transfer,2013-02-09 05:00:00,Person_628,Arms Trade,UAE,True,Legal,9,3,Bank_464,Panama,9,2,5,2013-02-09 10:00:00,0.0,5
1783,TX0000001784,UAE,4508368.685312219,Cash Withdrawal,2013-03-16 07:00:00,Person_6281,Arms Trade,Brazil,False,Illegal,7,7,Bank_327,Luxembourg,16,3,7,2013-03-16 14:00:00,0.0,5
4975,TX0000004976,India,2805147.5525126974,Cryptocurrency,2013-07-27 07:00:00,Person_6281,Construction,India,False,Legal,5,6,Bank_292,Panama,27,7,7,2013-07-27 14:00:00,3192.0,5
8538,TX0000008539,India,237529.1052665492,Offshore Transfer,2013-12-22 18:00:00,Person_6281,Luxury Goods,USA,False,Illegal,2,3,Bank_276,Singapore,22,12,18,2013-12-23 12:00:00,3574.0,6
2772,TX0000002773,Brazil,3129568.6248771613,Cash Withdrawal,2013-04-26 12:00:00,Person_6284,Finance,China,True,Illegal,9,5,Bank_492,Luxembourg,26,4,12,2013-04-27 00:00:00,0.0,4
5970,TX0000005971,UAE,1649587.372189433,Stocks Transfer,2013-09-06 18:00:00,Person_6284,Arms Trade,India,False,Illegal,8,4,Bank_351,Bahamas,6,9,18,2013-09-07 12:00:00,3204.0,4
2651,TX0000002652,Singapore,4539821.685214031,Offshore Transfer,2013-04-21 11:00:00,Person_6285,Arms Trade,UAE,False,Illegal,8,2,Bank_97,Bahamas,21,4,11,2013-04-21 22:00:00,0.0,6
6017,TX0000006018,UK,2501282.715255741,Cash Withdrawal,2013-09-08 17:00:00,Person_6285,Oil & Gas,UK,False,Illegal,10,1,Bank_14,Singapore,8,9,17,2013-09-09 10:00:00,3372.0,6
620,TX0000000621,Switzerland,104118.72219754178,Property Purchase,2013-01-26 20:00:00,Person_6286,Oil & Gas,India,False,Legal,10,6,Bank_268,Switzerland,26,1,20,2013-01-27 16:00:00,0.0,5
6059,TX0000006060,UK,4634648.579490281,Offshore Transfer,2013-09-10 11:00:00,Person_629,Arms Trade,UK,True,Illegal,5,9,Bank_381,Singapore,10,9,11,2013-09-10 22:00:00,0.0,1
2410,TX0000002411,South Africa,1514465.282764685,Property Purchase,2013-04-11 10:00:00,Person_6290,Real Estate,China,False,Illegal,7,0,Bank_435,Switzerland,11,4,10,2013-04-11 20:00:00,0.0,3
8852,TX0000008853,South Africa,2639071.39526091,Property Purchase,2014-01-04 20:00:00,Person_6290,Oil & Gas,UAE,False,Illegal,9,3,Bank_492,Luxembourg,4,1,20,2014-01-05 16:00:00,6452.0,5
6360,TX0000006361,UK,196909.78520734492,Cryptocurrency,2013-09-23 00:00:00,Person_6292,Oil & Gas,Singapore,False,Illegal,1,3,Bank_471,Bahamas,23,9,0,2013-09-23 00:00:00,0.0,0
3235,TX0000003236,UK,1400526.340216343,Cash Withdrawal,2013-05-15 19:00:00,Person_6293,Arms Trade,USA,False,Illegal,6,3,Bank_275,Panama,15,5,19,2013-05-16 14:00:00,0.0,2
5048,TX0000005049,China,225805.09050790517,Property Purchase,2013-07-30 08:00:00,Person_6293,Arms Trade,Brazil,False,Illegal,3,0,Bank_111,Luxembourg,30,7,8,2013-07-30 16:00:00,1802.0,1
9022,TX0000009023,South Africa,930941.3048567978,Cash Withdrawal,2014-01-11 22:00:00,Person_6294,Luxury Goods,USA,False,Legal,1,8,Bank_369,Panama,11,1,22,2014-01-12 20:00:00,0.0,5
8006,TX0000008007,UAE,3934715.804922597,Cash Withdrawal,2013-11-30 14:00:00,Person_6295,Construction,USA,False,Legal,5,0,Bank_342,Panama,30,11,14,2013-12-01 04:00:00,0.0,5
2661,TX0000002662,USA,1395146.629454009,Offshore Transfer,2013-04-21 21:00:00,Person_6298,Finance,China,False,Illegal,7,2,Bank_19,Panama,21,4,21,2013-04-22 18:00:00,0.0,6
4600,TX0000004601,Brazil,4682365.812769571,Cryptocurrency,2013-07-11 16:00:00,Person_6299,Oil & Gas,Switzerland,False,Illegal,7,9,Bank_306,Cayman Islands,11,7,16,2013-07-12 08:00:00,0.0,3
8201,TX0000008202,USA,2347837.684303902,Stocks Transfer,2013-12-08 17:00:00,Person_6299,Real Estate,Russia,True,Illegal,5,9,Bank_400,Cayman Islands,8,12,17,2013-12-09 10:00:00,3602.0,6
2149,TX0000002150,India,4728518.226961353,Stocks Transfer,2013-03-31 13:00:00,Person_630,Casinos,UK,False,Illegal,3,8,Bank_477,Panama,31,3,13,2013-04-01 02:00:00,0.0,6
5593,TX0000005594,UAE,3962447.493741016,Cryptocurrency,2013-08-22 01:00:00,Person_630,Oil & Gas,USA,False,Legal,4,9,Bank_378,Luxembourg,22,8,1,2013-08-22 02:00:00,3432.0,3
7453,TX0000007454,Singapore,4495297.252404171,Cash Withdrawal,2013-11-07 13:00:00,Person_6300,Real Estate,Switzerland,False,Illegal,6,6,Bank_350,Panama,7,11,13,2013-11-08 02:00:00,0.0,3
3683,TX0000003684,UK,2579981.636583103,Cash Withdrawal,2013-06-03 11:00:00,Person_6304,Real Estate,UK,False,Illegal,4,2,Bank_308,Bahamas,3,6,11,2013-06-03 22:00:00,0.0,0
3773,TX0000003774,Singapore,4193507.68374693,Offshore Transfer,2013-06-07 05:00:00,Person_6306,Arms Trade,UK,False,Legal,6,7,Bank_312,Switzerland,7,6,5,2013-06-07 10:00:00,0.0,4
806,TX0000000807,Switzerland,4048735.814743236,Stocks Transfer,2013-02-03 14:00:00,Person_6307,Oil & Gas,Singapore,True,Illegal,2,5,Bank_45,Singapore,3,2,14,2013-02-04 04:00:00,0.0,6
4271,TX0000004272,India,908747.4734192964,Stocks Transfer,2013-06-27 23:00:00,Person_6307,Casinos,UK,False,Illegal,1,2,Bank_59,Panama,27,6,23,2013-06-28 22:00:00,3474.0,3
9780,TX0000009781,Switzerland,1006241.8848500064,Stocks Transfer,2014-02-12 12:00:00,Person_6308,Luxury Goods,UAE,True,Illegal,3,0,Bank_461,Panama,12,2,12,2014-02-13 00:00:00,0.0,2
8749,TX0000008750,Russia,425077.1382579594,Cash Withdrawal,2013-12-31 13:00:00,Person_6309,Casinos,Singapore,False,Illegal,7,8,Bank_33,Switzerland,31,12,13,2014-01-01 02:00:00,0.0,1
1872,TX0000001873,South Africa,3287522.711313084,Offshore Transfer,2013-03-20 00:00:00,Person_631,Real Estate,Switzerland,True,Illegal,2,8,Bank_389,Bahamas,20,3,0,2013-03-20 00:00:00,0.0,2
6050,TX0000006051,UAE,1621527.2472590224,Offshore Transfer,2013-09-10 02:00:00,Person_631,Luxury Goods,India,False,Illegal,9,4,Bank_66,Singapore,10,9,2,2013-09-10 04:00:00,4180.0,1
62,TX0000000063,USA,2177304.122384783,Stocks Transfer,2013-01-03 14:00:00,Person_6310,Real Estate,Russia,False,Illegal,10,9,Bank_146,Bahamas,3,1,14,2013-01-04 04:00:00,0.0,3
4186,TX0000004187,India,1332133.0844953903,Property Purchase,2013-06-24 10:00:00,Person_6310,Arms Trade,UAE,False,Legal,9,0,Bank_202,Switzerland,24,6,10,2013-06-24 20:00:00,4120.0,0
21,TX0000000022,USA,2669181.104456691,Property Purchase,2013-01-01 21:00:00,Person_6311,Oil & Gas,Singapore,True,Illegal,1,7,Bank_380,Switzerland,1,1,21,2013-01-02 18:00:00,0.0,1
3842,TX0000003843,India,403568.1624873617,Stocks Transfer,2013-06-10 02:00:00,Person_6311,Real Estate,UK,False,Legal,7,5,Bank_403,Bahamas,10,6,2,2013-06-10 04:00:00,3802.0,0
5029,TX0000005030,India,2528758.1431285744,Offshore Transfer,2013-07-29 13:00:00,Person_6311,Luxury Goods,Russia,False,Illegal,1,1,Bank_281,Bahamas,29,7,13,2013-07-30 02:00:00,1198.0,0
5814,TX0000005815,Russia,4602490.456293587,Property Purchase,2013-08-31 06:00:00,Person_6311,Real Estate,UAE,False,Illegal,2,9,Bank_370,Switzerland,31,8,6,2013-08-31 12:00:00,778.0,5
8372,TX0000008373,USA,4660910.169096377,Cryptocurrency,2013-12-15 20:00:00,Person_6311,Finance,Russia,False,Illegal,1,2,Bank_491,Panama,15,12,20,2013-12-16 16:00:00,2572.0,6
8513,TX0000008514,USA,1853091.0996758407,Property Purchase,2013-12-21 17:00:00,Person_6313,Arms Trade,UAE,False,Illegal,9,1,Bank_408,Singapore,21,12,17,2013-12-22 10:00:00,0.0,5
8747,TX0000008748,UAE,3359957.6096834643,Cash Withdrawal,2013-12-31 11:00:00,Person_6313,Luxury Goods,UK,True,Legal,2,6,Bank_133,Panama,31,12,11,2013-12-31 22:00:00,228.0,1
7621,TX0000007622,USA,962996.3940564904,Property Purchase,2013-11-14 13:00:00,Person_6316,Oil & Gas,Switzerland,False,Illegal,3,8,Bank_90,Bahamas,14,11,13,2013-11-15 02:00:00,0.0,3
1326,TX0000001327,Singapore,1370402.94495433,Stocks Transfer,2013-02-25 06:00:00,Person_6317,Real Estate,Brazil,True,Illegal,1,4,Bank_111,Switzerland,25,2,6,2013-02-25 12:00:00,0.0,0
3084,TX0000003085,Brazil,1905387.415867209,Property Purchase,2013-05-09 12:00:00,Person_6319,Casinos,India,False,Illegal,4,9,Bank_313,Switzerland,9,5,12,2013-05-10 00:00:00,0.0,3
7210,TX0000007211,South Africa,2962136.167499136,Offshore Transfer,2013-10-28 10:00:00,Person_6321,Finance,UAE,False,Illegal,3,9,Bank_78,Panama,28,10,10,2013-10-28 20:00:00,0.0,0
9259,TX0000009260,Brazil,368815.8056575066,Cash Withdrawal,2014-01-21 19:00:00,Person_6321,Oil & Gas,UK,False,Illegal,8,3,Bank_420,Bahamas,21,1,19,2014-01-22 14:00:00,2058.0,1
4216,TX0000004217,UAE,1382370.2116090157,Property Purchase,2013-06-25 16:00:00,Person_6322,Construction,Singapore,False,Illegal,3,9,Bank_97,Bahamas,25,6,16,2013-06-26 08:00:00,0.0,1
1581,TX0000001582,Brazil,2293021.8899392462,Property Purchase,2013-03-07 21:00:00,Person_6323,Arms Trade,USA,False,Illegal,6,2,Bank_81,Panama,7,3,21,2013-03-08 18:00:00,0.0,3
3999,TX0000004000,UAE,4493928.50400623,Cash Withdrawal,2013-06-16 15:00:00,Person_6325,Luxury Goods,UAE,False,Legal,5,8,Bank_386,Panama,16,6,15,2013-06-17 06:00:00,0.0,6
7227,TX0000007228,Brazil,4773478.025354738,Stocks Transfer,2013-10-29 03:00:00,Person_6325,Luxury Goods,Russia,False,Legal,2,6,Bank_89,Singapore,29,10,3,2013-10-29 06:00:00,3216.0,1
3184,TX0000003185,UAE,4967285.64358225,Cash Withdrawal,2013-05-13 16:00:00,Person_6327,Finance,UAE,True,Illegal,9,6,Bank_153,Bahamas,13,5,16,2013-05-14 08:00:00,0.0,0
4104,TX0000004105,USA,1975058.5682506177,Cryptocurrency,2013-06-21 00:00:00,Person_6328,Casinos,China,False,Illegal,2,3,Bank_134,Luxembourg,21,6,0,2013-06-21 00:00:00,0.0,4
